NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
The Snack Juction,400,"Chinese,North Indian",Amritsar,Mohan Nagar,Casual Dining,Good,3.8,101
Fun Tym Pizzaria,300,"Pizza,Fast Food,Beverages",Amritsar,Lawrence Road,Quick Bites,Average,2.8,54
The Floreans,700,"Cafe,Chinese,Continental,North Indian,Italian",Amritsar,Ranjit Avenue,Café,Average,3.4,77
Inderpuri Foods,300,North Indian,Amritsar,INA Colony,Quick Bites,Good,3.7,80
KFK Bar-B-Que Fish-N-Chips,500,North Indian,Amritsar,White Avenue,Casual Dining,Good,3.8,56
Crystal Restaurant Plaza,500,"Mughlai,Continental,Chinese,Italian",Amritsar,INA Colony,Casual Dining,Good,3.6,50
Ultra Punjabi,300,"North Indian,Chinese,Italian,Continental",Amritsar,GT Road,Quick Bites,Good,3.5,20
The Shakes Hub,400,"South Indian,Fast Food,Pizza,Desserts,Beverages",Amritsar,GNDU Area,Beverage Shop,Good,3.7,42
Like Italy,500,Italian,Amritsar,AplhaOne Mall-- GT Road,Casual Dining,Good,3.6,34
Bombay Pav Bhaji & Bhel Puri,200,Street Food,Amritsar,INA Colony,Quick Bites,Good,3.5,44
Sip 'n' Bite,400,Fast Food,Amritsar,Ranjit Avenue,Quick Bites,Good,3.7,61
Shake Up,350,"Beverages,Fast Food",Amritsar,Rani Ka Bagh,Quick Bites,Good,3.5,40
Gautam Food Corner,500,North Indian,Amritsar,Ranjit Avenue,Casual Dining,Good,3.5,43
DOMO,150,"Chinese,Momos,South Indian",Amritsar,Mall Road,Quick Bites,Average,3.3,79
Roast N Toast,400,"Cafe,Thai,Lebanese,Italian",Amritsar,Ranjit Avenue,Café,Good,3.7,64
Spicy Hut,450,"North Indian,Fast Food",Amritsar,Shakti Nagar,Quick Bites,Good,3.6,36
New Sunny Chicken Corner,300,North Indian,Amritsar,Ranjit Avenue,Quick Bites,Good,3.6,51
Subhash Juice Bar and Fast Food,200,"Juices,Street Food",Amritsar,Ranjit Avenue,Casual Dining,Good,3.5,37
Bon's Adda,400,Fast Food,Amritsar,Ranjit Avenue,Quick Bites,Good,3.7,60
Just Mughlai,300,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai",Amritsar,Ranjit Avenue,Quick Bites,Good,3.5,37
Dinein 181,900,"North Indian,Fast Food",Amritsar,Rani Ka Bagh,Quick Bites,Good,3.5,46
Ravindra's Dhaba,300,"North Indian,Chinese",Amritsar,Mohan Nagar,Dhaba,Average,3.4,35
Wah Ji Wah,200,North Indian,Amritsar,Town Hall,Quick Bites,Good,3.5,26
Moti Mahal Premier - Golden Tulip,1000,"North Indian,Chinese,Mughlai",Amritsar,Golden Tulip-- Rani Ka Bagh,Casual Dining,Good,3.9,45
The Chocolate Room,200,Cafe,Amritsar,Ranjit Avenue,Café,Good,3.6,63
The Amritsar Haveli,400,"Salad,Chinese,Cafe,Sandwich,Fast Food,North Indian,Desserts",Amritsar,Town Hall,Quick Bites,Average,3.3,17
Oka Open Kitchen At Astoria,1000,North Indian,Amritsar,Ranjit Avenue,Casual Dining,Good,3.8,52
Lets Chai,500,"Fast Food,Beverages,North Indian",Amritsar,Ranjit Avenue,Quick Bites,Good,3.6,42
Irish Beach,1200,"Continental,Italian",Amritsar,Mall Road,Club,Good,3.5,42
Tandoori Hut,400,"North Indian,Chinese",Amritsar,GT Road,Quick Bites,None,NEW,NEW
The Khansama,500,"North Indian,Chinese",Amritsar,Ranjit Avenue,Quick Bites,Average,3.0,17
Baskin Robbins,300,Ice Cream,Amritsar,Ranjit Avenue,Dessert Parlor,Good,3.7,26
Abhi's Kitchen Club,500,"North Indian,Chinese",Amritsar,Mohan Nagar,Quick Bites,Good,3.5,42
La Chef,350,"North Indian,Mughlai",Amritsar,White Avenue,Quick Bites,Average,3.4,40
Spice - Country Inn & Suites,1200,"North Indian,Mughlai",Amritsar,Country Inn & Suites-- INA Colony,Fine Dining,Average,3.4,31
Mirch Masala Punjabi Dhaba,200,"North Indian,South Indian",Amritsar,Town Hall,Quick Bites,Average,3.4,13
Giani,200,"Ice Cream,Desserts",Amritsar,Lawrence Road,Quick Bites,Good,3.5,33
My Food Hub Kulcha Point,100,North Indian,Amritsar,Basant Nagar,Quick Bites,Average,3.2,26
Flavours,500,"Chinese,Continental,Fast Food,North Indian",Amritsar,Ranjit Avenue,Quick Bites,Average,3.1,34
Make My Shake,300,Beverages,Amritsar,Rani Ka Bagh,Beverage Shop,Average,3.4,41
The Red Restro,600,"North Indian,Mughlai",Amritsar,Town Hall,Casual Dining,Average,3.0,20
Aurah,1200,"Thai,Chinese",Amritsar,Ranjit Avenue,Casual Dining,Good,3.7,45
Barcode,700,North Indian,Amritsar,Basant Nagar,Quick Bites,Average,3.4,45
Cafe Crown Pizza,400,"Italian,Beverages",Amritsar,Hathi Gate,Quick Bites,Average,3.0,41
Food Hut,300,North Indian,Amritsar,Ranjit Avenue,Quick Bites,Good,3.5,38
Grab N Go!,250,"Chinese,South Indian",Amritsar,Ranjit Avenue,Quick Bites,Good,3.6,43
Biryani House,500,Biryani,Amritsar,Ranjit Avenue,Quick Bites,Good,3.6,43
Kumar Fast Food,600,North Indian,Amritsar,White Avenue,Quick Bites,Good,3.5,51
Chajju Da Dhaba,400,North Indian,Amritsar,Lawrence Road,Dhaba,Good,3.6,38
Inderjit Pehalwan Da Dhaba,500,North Indian,Amritsar,Amritsar Junction,Quick Bites,Good,3.9,50
Krishna Restaurant,700,"North Indian,Chinese,Continental",Amritsar,Rani Ka Bagh,Casual Dining,Good,3.5,35
Chand Dhaba,300,North Indian,Amritsar,Town Hall,Quick Bites,Average,3.4,27
Lezzetli,200,Desserts,Amritsar,Basant Nagar,Dessert Parlor,Average,3.2,21
Omega +,300,North Indian,Amritsar,Basant Nagar,Quick Bites,Average,3.3,14
