NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Bansal Sweets,200,Mithai,Agra,Rakabganj,Sweet Shop,Not rated,-,-
Shree Krishna Murari Misthan Bhandar,200,"Desserts,Street Food,Fast Food",Agra,Dayal Bagh,Sweet Shop,Not rated,-,-
Tree House Cafe,500,"Italian,Mexican,Chinese,North Indian",Agra,Civil Lines,Food Court,Not rated,-,-
Mithaas Sweets & Snacks,200,Mithai,Agra,Tajganj,Sweet Shop,Not rated,-,-
Aapki Rasoi,200,North Indian,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
Bhadawar Sweets,250,Mithai,Agra,Sikandra,Sweet Shop,Not rated,-,-
Prema Palace Hotel & Restaurant,1000,North Indian,Agra,Tajganj,Casual Dining,Not rated,-,-
Cafe Aim Korean Restaurant,350,Korean,Agra,Tajganj,Casual Dining,Not rated,-,-
Shri Parasnath Misthan Bhandar,300,"Mithai,Street Food",Agra,Mantola,Sweet Shop,Not rated,-,-
Shri Raj Bhojnalya,200,North Indian,Agra,Civil Lines,Bhojanalya,Not rated,-,-
Anna Purna Canteen,250,North Indian,Agra,Civil Lines,Quick Bites,Not rated,-,-
Pracheen Petha,100,"Desserts,Mithai",Agra,Mantola,Sweet Shop,Not rated,-,-
Radha Swami Chinese Fast Food,100,"North Indian,Chinese,Street Food",Agra,Tajganj,Quick Bites,Not rated,-,-
Lucky's Cafe,400,"Fast Food,Cafe,North Indian",Agra,Tajganj,Café,None,NEW,NEW
Amrut Restaurant,300,North Indian,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
Gun - Gun Confectionery,100,Fast Food,Agra,Shahganj,none,None,NEW,NEW
Brijwasi Sweet House,400,"Mithai,Desserts",Agra,Dayal Bagh,Sweet Shop,None,NEW,NEW
Gupta Sweets,400,Mithai,Agra,Kamla Nagar,Sweet Shop,Not rated,-,-
Shiva Bhojhnalaya,200,North Indian,Agra,Sikandra,Quick Bites,Not rated,-,-
Gori Shankar Fruit &  Punchshake Corner,100,Beverages,Agra,Sikandra,Beverage Shop,Not rated,-,-
Krishna Namkeen and Sweet,200,Mithai,Agra,Shahganj,Sweet Shop,Not rated,-,-
Hiralal Food Corner,250,Fast Food,Agra,Civil Lines,Quick Bites,Not rated,-,-
VR Food Zone,250,Indian,Agra,Dayal Bagh,Quick Bites,Not rated,-,-
laxman Fast Food,200,Fast Food,Agra,Civil Lines,Quick Bites,None,NEW,NEW
Chocolate Cafe,0,Bakery,Agra,Kamla Nagar,none,Not rated,-,-
Jodha Restaurant,800,North Indian,Agra,Sikandra,Casual Dining,Not rated,-,-
Golden Grilled,400,Mughlai,Agra,Khandari,Quick Bites,Not rated,-,-
Apna Bhojnalaya,150,North Indian,Agra,Shahganj,Quick Bites,None,NEW,NEW
Mama  Bhojnalya,600,"Healthy Food,North Indian,Fast Food",Agra,Kamla Nagar,Quick Bites,None,NEW,NEW
Moolchand Grocery And Bakery,200,Bakery,Agra,Sikandra,Bakery,Not rated,-,-
Rajput Bakers,200,Bakery,Agra,Kuberpur,Bakery,None,NEW,NEW
Grace Rooftop Restaurant,200,North Indian,Agra,Tajganj,Quick Bites,None,NEW,NEW
Hotel Taj Heights,700,"North Indian,Chinese,Mughlai",Agra,Tajganj,Casual Dining,Not rated,-,-
Krishna Namkeen and Sweets,200,Mithai,Agra,Shahganj,Sweet Shop,Not rated,-,-
Harbour Delight - Hotel Light House,700,"North Indian,Chinese",Agra,Tajganj,Casual Dining,Not rated,-,-
Rudra Fast Food,100,North Indian,Agra,Shahganj,Quick Bites,Not rated,-,-
Pandit Ji Fast Food,200,Fast Food,Agra,Shahganj,Quick Bites,None,NEW,NEW
Mama Cake House,150,Bakery,Agra,Kamla Nagar,Quick Bites,Not rated,-,-
Gaurav Bakers,150,"Bakery,Fast Food",Agra,Sikandra,Bakery,Not rated,-,-
China Town,200,"Fast Food,Burger",Agra,Shahganj,none,Not rated,-,-
Blue Bird Bakers,250,Bakery,Agra,Kamla Nagar,Bakery,None,NEW,NEW
Radhey govind bakery,250,"Bakery,Fast Food",Agra,Shahganj,Bakery,Not rated,-,-
Hotel Atithi,600,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Not rated,-,-
All About chocolat,500,Desserts,Agra,Khandari,none,None,NEW,NEW
Sri Sainath Food Service,250,North Indian,Agra,Khandari,Quick Bites,Not rated,-,-
Radhika Sweet Corner,300,Mithai,Agra,Sikandra,Sweet Shop,Not rated,-,-
Swaggy Cafe,100,North Indian,Agra,Tajganj,Quick Bites,None,NEW,NEW
Prem Confectionery,100,Fast Food,Agra,Shahganj,Confectionery,None,NEW,NEW
Rahul Bakers,200,"Fast Food,Bakery",Agra,Shahganj,Bakery,None,NEW,NEW
Youngistan Cafe,400,Cafe,Agra,Civil Lines,Café,Not rated,-,-
Agra Coffee House,150,"Coffee,Fast Food",Agra,Civil Lines,Quick Bites,Not rated,-,-
Shree Jee Sweets And Dairy,200,Mithai,Agra,Shahganj,Dessert Parlor,None,NEW,NEW
Abhishek Restaurant,200,North Indian,Agra,Tajganj,Quick Bites,None,NEW,NEW
Bullet Adda,500,"Cafe,Continental,Italian",Agra,Sikandra,Café,Very Good,4.1,216
Aromatic Nosh,700,Fast Food,Agra,Kamla Nagar,Quick Bites,Very Good,4.1,100
MKOP,200,"Bakery,Fast Food",Agra,Civil Lines,Dessert Parlor,Very Good,4.4,228
Pari Family Restaurant,400,"North Indian,Fast Food,South Indian",Agra,Sikandra,Quick Bites,Good,3.8,231
Social Attitude,600,"Cafe,Chinese,Finger Food,North Indian",Agra,Shahganj,Café,Good,3.8,178
Bercos,1000,"Chinese,Thai",Agra,Civil Lines,Casual Dining,Very Good,4.1,196
Ram Babu Parathe Wale,700,Fast Food,Agra,Sikandra,Quick Bites,Average,3.1,235
Anant Restaurant,350,South Indian,Agra,Kamla Nagar,Casual Dining,Very Good,4.1,223
The Momo Corner,200,"Chinese,Momos,Wraps,Burger",Agra,Kamla Nagar,Quick Bites,Very Good,4.2,147
Grey House Cafe,1500,Cafe,Agra,Tajganj,Café,Very Good,4.1,197
Dasaprakash Restaurant,550,"South Indian,Desserts",Agra,Rakabganj,Casual Dining,Very Good,4.1,211
KFC,500,"Burger,Fast Food",Agra,Tajganj,Quick Bites,Very Good,4.0,224
Capri Restaurant,850,"North Indian,Mughlai",Agra,Civil Lines,Casual Dining,Good,3.5,200
Campus Bakers,300,"Fast Food,Bakery",Agra,Sikandra,Quick Bites,Very Good,4.1,142
The Rollings,700,"North Indian,Chinese,Continental",Agra,Khandari,Lounge,Good,3.9,146
Agarwal Sweet House,250,"Mithai,Fast Food",Agra,Kamla Nagar,Sweet Shop,Not rated,-,-
Jag Prem Restaurant,400,North Indian,Agra,Tajganj,Casual Dining,Not rated,-,-
Mama Mutton Chicken Bhandhar,200,"Hyderabadi,Lucknowi,North Indian,Roast Chicken",Agra,Sikandra,Bhojanalya,None,NEW,NEW
Mor Mukut Misthan Bhandar,150,Mithai,Agra,Civil Lines,Sweet Shop,None,NEW,NEW
Raj Milk Product And Sweets,350,"Bakery,Chinese",Agra,Tajganj,Bakery,None,NEW,NEW
RS Eating Hub,200,"Bakery,Fast Food",Agra,Mantola,Bakery,None,NEW,NEW
Dayaram Sweets & Namkeen,100,"Mithai,Street Food",Agra,Mantola,none,None,NEW,NEW
Al - Kareem restaurant,200,Afghan,Agra,Shahganj,Casual Dining,None,NEW,NEW
Friend's Adda,150,"North Indian,South Indian,Chinese",Agra,Dayal Bagh,Quick Bites,Not rated,-,-
Goswami Restaurant,200,North Indian,Agra,Sikandra,Quick Bites,None,NEW,NEW
Ghatu Shyam Ji Sweets,100,Mithai,Agra,Civil Lines,Sweet Shop,None,NEW,NEW
Mom's Food,200,North Indian,Agra,Kamla Nagar,none,None,NEW,NEW
House Of Cuisine,400,Fast Food,Agra,Civil Lines,Quick Bites,Not rated,-,-
Ganpati Bakers,150,"Mithai,Fast Food",Agra,Shahganj,Quick Bites,Not rated,-,-
Punjabi Paratha,100,North Indian,Agra,Tajganj,Casual Dining,None,NEW,NEW
Pikipuu Agra,350,"Desserts,Bakery",Agra,Tajganj,Dessert Parlor,Not rated,-,-
quality paratha,0,North Eastern,Agra,Agra Cantt,none,None,NEW,NEW
Pandit-Nirmit,0,"North Indian,South Indian,Chinese",Agra,Sikandra,Quick Bites,None,NEW,NEW
Bread Roll HQ,250,Fast Food,Agra,Mantola,Quick Bites,None,Opening,Opening
Sardari Chicken,300,"North Indian,Chinese",Agra,Sikandra,none,None,NEW,NEW
Gopaldas Pethe Wale,0,Desserts,Agra,Mantola,Sweet Shop,None,NEW,NEW
Giani Ice Cream,200,Ice Cream,Agra,Agra Cantt,Dessert Parlor,Very Good,4.1,33
Ultimate Pizza,400,Fast Food,Agra,Arjun Nagar,Quick Bites,Good,3.7,62
Marleys  The Milkshake,350,Beverages,Agra,Tajganj,Beverage Shop,Good,3.7,43
Culinary Junction By Udupi,800,"North Indian,South Indian,European,Chinese,Italian",Agra,Tajganj,Casual Dining,Very Good,4.3,24
Punjabi Swag,350,North Indian,Agra,Dayal Bagh,Quick Bites,Good,3.8,83
Hari Chatni Restaurant,650,"North Indian,Chinese",Agra,Civil Lines,Casual Dining,Good,3.7,82
Pandit Bhojhnalaya,200,North Indian,Agra,Sikandra,Bhojanalya,Good,3.5,56
Bhole Kona Grill,450,"North Indian,Fast Food",Agra,Shahganj,Quick Bites,Good,3.5,81
Indian Chicken Express,700,"Mughlai,North Indian",Agra,Shahganj,Quick Bites,Good,3.8,82
Lovely Restaurant,400,North Indian,Agra,Tajganj,Quick Bites,Good,3.5,17
The Greens Restaurant & Herbal Cafe,500,"North Indian,South Indian,Chinese,Continental",Agra,Rakabganj,Casual Dining,Good,3.9,50
Club Rush,1100,"North Indian,Chinese,Continental",Agra,Tajganj,Lounge,Good,3.8,71
Blue Coriander,800,"North Indian,Continental,Cafe",Agra,Civil Lines,Casual Dining,Good,3.9,63
Mama's Vegetarian Food Corner,200,"Fast Food,South Indian",Agra,Agra Cantt,Quick Bites,Good,3.6,62
Shere Punjab Restaurant,500,"North Indian,South Indian,Continental",Agra,Kamla Nagar,Casual Dining,Good,3.8,57
Sri Dauji's Chatpataa,500,"North Indian,South Indian",Agra,Kamla Nagar,Casual Dining,Good,3.8,41
Ashoka Bar,1000,North Indian,Agra,Civil Lines,Bar,Good,3.7,51
Spice Kitchen - The Sizzling Multi-Cuisine Restaurant,600,"North Indian,South Indian,Chinese",Agra,Rakabganj,Casual Dining,Good,3.5,35
Shri Thakur Ji Bhojanalaya,150,North Indian,Agra,Civil Lines,Casual Dining,Good,3.9,39
Mercury Cafe,250,Beverages,Agra,Tajganj,Quick Bites,Good,3.6,39
Chhabra's Chicken Corner,300,"North Indian,Biryani,Chinese,Rolls",Agra,Shahganj,Quick Bites,Good,3.7,64
Satkar Pastries,500,"Fast Food,Desserts",Agra,Kamla Nagar,Quick Bites,Good,3.7,32
Labbaik Chicken Corner,600,Biryani,Agra,Mantola,Casual Dining,Good,3.7,55
Roadies,550,Mughlai,Agra,Sikandra,Quick Bites,Good,3.5,67
The London Bakery,500,Bakery,Agra,Kamla Nagar,Bakery,Good,3.9,59
Cafe Godfather,500,"North Indian,Chinese,Italian,Continental",Agra,Tajganj,Café,Good,3.7,19
Indian By Nature,1200,North Indian,Agra,Civil Lines,Casual Dining,Average,2.5,51
Pankhuri Restaurant,1000,"North Indian,Chinese,Continental,South Indian",Agra,Rakabganj,Casual Dining,Good,3.9,66
Karims,1200,"Mughlai,Kebab",Agra,Tajganj,Quick Bites,Good,3.8,57
Vaishno Bakery,300,"Fast Food,Bakery",Agra,Lohamandi,Quick Bites,Good,3.5,27
Gobhi.com,250,"North Indian,Chinese",Agra,Arjun Nagar,Quick Bites,Good,3.8,56
Aleem,500,"Biryani,Mughlai,Kebab",Agra,Tajganj,Quick Bites,Good,3.8,69
WOS Cafe - World of Spices,800,"North Indian,Chinese",Agra,Tajganj,Casual Dining,Good,3.9,34
Hungrill Cafe & Restaurant,200,Fast Food,Agra,Sikandra,Quick Bites,Good,3.6,57
Shri Dharamraj Yadav Dhaba,200,North Indian,Agra,Civil Lines,Dhaba,Good,3.6,65
Hotel Solitaire,600,"North Indian,South Indian,Chinese",Agra,Civil Lines,Casual Dining,Good,3.7,58
Om Restaurant,400,"North Indian,South Indian",Agra,Agra Cantt,Quick Bites,Good,3.6,52
Spicy Spoon,550,"South Indian,Chinese,North Indian",Agra,Kamla Nagar,Casual Dining,Good,3.6,59
Pushpak Misthan Bhandar and Sweet,200,"Mithai,Fast Food",Agra,Mantola,Sweet Shop,Good,3.8,31
Hotel Amar - Noorjahan Restaurant,900,"North Indian,Chinese,Continental,South Indian",Agra,Hotel Amar-- Tajganj,Casual Dining,Good,3.7,42
Gupta Ji Dhaba & Veg Briyani,150,North Indian,Agra,Sikandra,Dhaba,Good,3.7,36
Green Veg Thali,300,North Indian,Agra,Tajganj,Quick Bites,Average,2.9,44
Dilli Darbar,300,North Indian,Agra,Civil Lines,Quick Bites,Good,3.6,30
Mama Franky House,200,Fast Food,Agra,Shahganj,Kiosk,Average,3.4,42
Agra Zayka Family Restaurant,400,"North Indian,Chinese,Continental",Agra,Kamla Nagar,Casual Dining,Average,3.2,55
Kings,600,"Bakery,Continental",Agra,Kamla Nagar,Quick Bites,Good,3.6,56
Sanjay Bakers & Confectioner,300,"Bakery,Desserts",Agra,Kamla Nagar,Bakery,Good,3.6,41
Pandit Bhojnalaya,200,North Indian,Agra,Sikandra,Bhojanalya,Average,3.1,16
Dreams Bakers Paradise,200,Bakery,Agra,Civil Lines,Bakery,Good,3.6,66
Glassy,1500,"Cafe,Chinese,Continental,Indian",Agra,Tajganj,Café,Good,3.7,45
Baba Chicken Mutton,300,"Mughlai,Afghan",Agra,Sikandra,Quick Bites,Average,3.3,27
Hunger Point Cafe and Bakers,400,"Cafe,Chinese,Continental",Agra,Tajganj,Quick Bites,Average,2.8,57
Masterchef,400,"Italian,North Indian",Agra,Sikandra,Quick Bites,Good,3.5,45
Hunger Bites,200,"South Indian,Momos,Chinese",Agra,Khandari,Quick Bites,None,NEW,NEW
Cafe De Fusion,250,Cafe,Agra,Agra Cantt,Café,Good,3.9,36
Balaji Dosa Factory,250,"South Indian,Street Food",Agra,Khandari,Food Truck,Average,3.3,56
Sizzling Lounge,300,Fast Food,Agra,Khandari,Quick Bites,Average,3.0,26
Selfie Restaurant,400,North Indian,Agra,Lohamandi,Quick Bites,Good,3.5,55
Bhagat Food Court,500,"Chinese,Street Food",Agra,Civil Lines,Quick Bites,Good,3.5,60
Ohh..foodies,300,"American,Beverages,Biryani,Continental,Indian,North Indian,Pizza",Agra,Mantola,Quick Bites,Good,3.5,37
European Bakery,300,"Bakery,Desserts,Fast Food",Agra,Civil Lines,Bakery,Good,3.5,30
Cafe Chilam,750,"Cafe,Fast Food,Chinese",Agra,Tajganj,Café,Good,3.5,48
Chatpati Rasoi,350,North Indian,Agra,Tajganj,Dhaba,Good,3.5,47
Ravi Patties & Mocktail Point,100,Street Food,Agra,Shahganj,Quick Bites,Good,3.8,38
Mama Momos,400,"Fast Food,Momos",Agra,Agra Cantt,Quick Bites,Good,3.5,53
Munchies,500,"Chinese,Fast Food",Agra,Agra Cantt,Quick Bites,Good,3.6,41
Rasam,500,North Indian,Agra,Tajganj,Casual Dining,Good,3.6,41
DR Food Plaza,200,North Indian,Agra,Kamla Nagar,Quick Bites,Good,3.7,54
Kings Spoon,500,"North Indian,Chinese,Continental",Agra,Sikandra,Casual Dining,Average,3.4,33
Shyam Ji Restaurant,300,North Indian,Agra,Agra Cantt,Quick Bites,Good,3.8,30
Bhagwati Dhaba & Thali,200,North Indian,Agra,Kamla Nagar,Quick Bites,Average,3.3,13
V & S Maggie Point,150,"Fast Food,Italian",Agra,Shahganj,Quick Bites,Good,3.7,32
C-9 Restaurant,700,"Chinese,Continental,Desserts,North Indian,Pizza,Rolls,Sandwich,South Indian",Agra,Civil Lines,Quick Bites,Good,3.5,46
Tunda Kababi,500,"North Indian,Mughlai",Agra,Civil Lines,Casual Dining,Average,3.0,24
Flavours Restaurant,850,"North Indian,Chinese,Fast Food,South Indian",Agra,Civil Lines,Casual Dining,Good,3.9,52
Sri Dauji Restaurant,100,Desserts,Agra,Kamla Nagar,Dessert Parlor,Average,3.3,36
Labbaik Chicken Corner,600,"Mughlai,North Indian",Agra,Civil Lines,Quick Bites,Good,3.5,37
Saket Restaurant,750,"North Indian,Chinese,South Indian",Agra,Khandari,Casual Dining,Average,3.1,41
Level 4,700,Continental,Agra,Tajganj,Quick Bites,None,NEW,NEW
Chef On Wheels,200,"Chinese,Continental,North Indian",Agra,Tajganj,Quick Bites,Average,3.3,39
Prem Bhalla Restaurant,650,"North Indian,Chinese,Fast Food",Agra,Arjun Nagar,Casual Dining,Good,3.6,35
Nandani Red Crystal Restaurant,250,"South Indian,Pizza,Chinese,Desserts",Agra,Sikandra,Quick Bites,Average,3.3,28
The Master Chef Restaurant,400,"Fast Food,Italian,Chinese",Agra,Agra Cantt,Quick Bites,Average,3.4,33
Bhagwan Corner Cakes And Pastries,200,Bakery,Agra,Mantola,Bakery,Average,3.3,15
The Tounge,400,"North Indian,South Indian,Chinese",Agra,Kamla Nagar,Casual Dining,Good,3.6,32
Panchratan Restaurant,900,"North Indian,South Indian",Agra,Civil Lines,Casual Dining,Good,3.6,42
Shri Ambika Restaurant,850,"North Indian,South Indian,Chinese",Agra,Kamla Nagar,Casual Dining,Good,3.6,46
Punjabi Hut,400,"Indian,North Indian",Agra,Shahganj,Quick Bites,Average,2.8,37
Sauma,1400,"Chinese,North Indian",Agra,Tajganj,Casual Dining,Good,3.8,26
Dhaba Dictionary,200,North Indian,Agra,Tajganj,Quick Bites,Average,3.1,6
Twisters,500,"Chinese,Fast Food,Mughlai,North Indian,Rolls",Agra,Civil Lines,Quick Bites,Good,3.7,44
Faluda Corner,200,Ice Cream,Agra,Agra Cantt,Dessert Parlor,Average,3.3,18
Zam Zam Chicken Corner,300,Fast Food,Agra,Sikandra,Quick Bites,Average,3.4,45
Punjabi Grill,700,"Mughlai,North Indian",Agra,Tajganj,Quick Bites,Good,3.6,27
Goldy Cool Cafe & Bakers,300,"Bakery,Fast Food",Agra,Kamla Nagar,Quick Bites,None,NEW,NEW
Ambience Restaurant,800,"North Indian,Continental",Agra,Kamla Nagar,Casual Dining,Average,3.4,38
Foyer Restaurant and Cafe,800,Cafe,Agra,Tajganj,Quick Bites,Average,2.9,15
G Chakna- G Hotel,1000,"Chinese,Continental,North Indian",Agra,Kamla Nagar,Casual Dining,Good,3.6,28
Thakur Ji Thaliwala,200,Indian,Agra,Kamla Nagar,Quick Bites,Average,3.4,15
Dasaprakash Restaurant,650,South Indian,Agra,Tajganj,Casual Dining,Good,3.8,22
Jain Bhojnalya,300,North Indian,Agra,Sikandra,Bhojanalya,Good,3.5,29
Shivam Restaurant,200,"Fast Food,Desserts",Agra,Agra Cantt,Quick Bites,Average,2.8,28
Food Stock Xchange,500,"North Indian,Chinese,Fast Food",Agra,Tajganj,Quick Bites,Good,3.6,24
The Culture Of Spices- Kitchen & Lounge,900,"North Indian,Continental",Agra,Sikandra,Casual Dining,Average,3.1,18
Falahar,150,"Fast Food,Street Food",Agra,Khandari,none,None,NEW,NEW
Waffled,200,Desserts,Agra,Tajganj,Dessert Parlor,Average,3.4,20
Login Restaurant & Rooftop Cafe,400,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Average,3.4,26
The Silk Route Restaurant,1000,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Average,3.4,29
Safarnama Cafe,400,"Cafe,North Indian",Agra,Tajganj,Café,None,NEW,NEW
Jawahar Bhojnalay,400,North Indian,Agra,Dayal Bagh,Dhaba,Good,3.6,29
Abhishek Dhaba,350,North Indian,Agra,Tajganj,Dhaba,Average,3.2,37
Khanaa Khazanaa,400,"North Indian,Continental,Fast Food",Agra,Dayal Bagh,Quick Bites,Average,3.4,22
Navratan Fast Food & Restaurant,500,"North Indian,South Indian,Fast Food",Agra,Dayal Bagh,Quick Bites,Good,3.6,39
Lal Tadka Restaurant,500,North Indian,Agra,Lohamandi,Casual Dining,Average,3.3,29
The Chef's Club,600,"North Indian,Chinese",Agra,Tajganj,Casual Dining,Good,3.5,26
Anjali Restaurant,500,"North Indian,Chinese,Continental,South Indian",Agra,Shahganj,Quick Bites,Average,3.1,34
Eating Meeting Restaurant,600,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Poor,2.3,25
Merry Go Round,1250,"North Indian,Chinese,Continental",Agra,Hotel Pushp Villa-- Tajganj,Casual Dining,Average,2.7,24
Shake Adda,250,Beverages,Agra,Kamla Nagar,Quick Bites,Good,3.6,33
Hotel Bengal Lodge Bar & Restaurant,650,Finger Food,Agra,Rakabganj,Bar,Not rated,-,-
Lazeez Restaurant,600,North Indian,Agra,Tajganj,Casual Dining,Average,3.2,9
Mulla Ji Briyani Restaurant,200,Biryani,Agra,Sikandra,none,Average,3.4,9
Hotel Poonam Plaza,700,"North Indian,Chinese",Agra,Dayal Bagh,Casual Dining,Good,3.5,24
Goverdhan Bakery,300,"Bakery,Fast Food",Agra,Shahganj,Bakery,Good,3.7,22
Vishal Dhaba,150,North Indian,Agra,Tajganj,Dhaba,None,NEW,NEW
Orange Restaurant,1500,"Chinese,Continental,Fast Food,Finger Food,North Indian",Agra,Rakabganj,Casual Dining,Good,3.6,18
Gyani Dhaba,150,North Indian,Agra,Dayal Bagh,Dhaba,Good,3.6,26
Panchhi Petha Bhandar,200,Mithai,Agra,Sikandra,Sweet Shop,Good,3.5,21
Family Zaika,1000,"North Indian,South Indian",Agra,Sikandra,Casual Dining,Average,3.1,30
What The Food,400,Fast Food,Agra,Civil Lines,Quick Bites,Good,3.8,217
Atlantic Foods,400,"Bakery,Desserts,Sandwich,Burger,Pizza,Fast Food",Agra,Civil Lines,Dessert Parlor,Very Good,4.0,134
The Masterchef Restaurant,600,"Cafe,Italian",Agra,Kamla Nagar,Café,Good,3.9,206
Udupi Brindavan,600,"South Indian,North Indian,Chinese",Agra,Khandari,Casual Dining,Very Good,4.1,193
Agra Chat House,150,Street Food,Agra,Agra Cantt,Quick Bites,Very Good,4.2,161
Dosa Plaza,300,"South Indian,North Indian,Chinese",Agra,Khandari,Quick Bites,Good,3.7,192
The Chocolate Room,400,"Desserts,Mexican,Italian,Fast Food",Agra,Tajganj,Dessert Parlor,Very Good,4.3,124
CHHAT - Over The Top,800,"North Indian,Chinese,Lebanese,Continental,Mediterranean,Mexican",Agra,Tajganj,Quick Bites,Very Good,4.0,51
Jux Pux,300,"Beverages,Juices,Fast Food",Agra,Agra Cantt,Beverage Shop,Very Good,4.1,151
Achman Cafe,700,"Cafe,Fast Food",Agra,Civil Lines,Café,Very Good,4.1,228
The Greener Side,300,Fast Food,Agra,Civil Lines,Quick Bites,Very Good,4.4,410
Sardarji Da Dhaba,400,North Indian,Agra,Agra Cantt,Casual Dining,Good,3.8,140
Chopstix,600,Chinese,Agra,Civil Lines,Quick Bites,Good,3.8,169
Cafe Kulhad,400,Fast Food,Agra,Civil Lines,Quick Bites,Very Good,4.0,121
Fruck,400,Street Food,Agra,Khandari,Food Truck,Very Good,4.0,116
Bhai bhai,200,"Chinese,North Indian",Agra,Civil Lines,Quick Bites,Average,3.3,27
Janta Khana Khazana,300,"Fast Food,Bakery",Agra,Shahganj,Quick Bites,Good,3.5,25
Crush Cafe,400,"Chinese,Desserts,Fast Food,Sandwich",Agra,Agra Cantt,Café,Average,2.6,25
Tandoori Hut,400,North Indian,Agra,Tajganj,Quick Bites,Average,3.2,24
The Taste of Taj City,500,"North Indian,Chinese",Agra,Sikandra,Casual Dining,Average,2.9,15
Foodnary,300,"North Indian,South Indian,Chinese",Agra,Shahganj,Quick Bites,Average,3.3,10
Om Sai Food Court,200,Fast Food,Agra,Dayal Bagh,Quick Bites,Good,3.5,21
Spice Treat Dhaba,350,"North Indian,Chinese",Agra,Tajganj,Quick Bites,Poor,2.4,26
Ohh.. Biryani,400,Biryani,Agra,Tajganj,Quick Bites,Average,3.3,7
Shree Ganesh South Indian Restaurant,200,South Indian,Agra,Sikandra,Quick Bites,Good,3.6,28
Dosa Kitchen,250,South Indian,Agra,Sikandra,Food Truck,Good,3.5,17
Chinese Dhaba,150,Chinese,Agra,Sikandra,Food Truck,Average,3.0,23
Chawla's Chic-Inn,400,"Mughlai,North Indian",Agra,Civil Lines,Quick Bites,Good,3.6,38
Tandoori Night,200,"North Indian,Fast Food",Agra,Sikandra,Quick Bites,Average,3.3,10
Punjabi Junction,600,"North Indian,Chinese",Agra,Sikandra,Casual Dining,Average,2.7,21
Chanchal Hotel,400,North Indian,Agra,Agra Cantt,Dhaba,Average,3.4,19
Chowpaty By Captain,200,"Fast Food,South Indian,Street Food",Agra,Sikandra,Quick Bites,Average,3.4,12
Pizza Delight Cafe,500,"Italian,Fast Food",Agra,Sikandra,Quick Bites,Good,3.5,13
Maan Singh Egg Corner,150,Street Food,Agra,Kamla Nagar,Quick Bites,Average,3.3,23
Tuk Tuk The Food Express,200,Fast Food,Agra,Agra Cantt,Quick Bites,Average,2.9,22
Maharaja Restaurant,800,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Average,2.8,14
Maa Gayatri Bhojnalya,200,North Indian,Agra,Kamla Nagar,Quick Bites,Average,3.3,7
Pandit Ji Bhojhnalaya,150,North Indian,Agra,Sikandra,Bhojanalya,Good,3.6,23
Skyline Lounge & Rooftop,500,North Indian,Agra,Kamla Nagar,Casual Dining,Average,3.3,16
Agra Darbar,750,North Indian,Agra,Rakabganj,Casual Dining,Poor,2.4,19
Awadhi Foods,400,North Indian,Agra,Civil Lines,Quick Bites,Good,3.6,24
New Chinese King,300,"Chinese,Momos",Agra,Sikandra,Quick Bites,Average,2.8,22
Fry Cafe,250,"Cafe,Fast Food,Beverages",Agra,Kamla Nagar,Quick Bites,Average,2.8,5
Haveli Restaurant,1000,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,Poor,2.4,16
Dasaprakash Xpress,800,"North Indian,Chinese",Agra,Tajganj,Casual Dining,Average,2.8,15
Babu Non Veg Punjabi Tadka,200,North Indian,Agra,Kamla Nagar,none,Average,3.3,9
Celebrations Foods,200,"Fast Food,Bakery",Agra,Sikandra,Quick Bites,Good,3.6,8
Happy Hours Restaurant,1000,"North Indian,South Indian,Chinese",Agra,Tajganj,Casual Dining,Average,3.3,16
Tikka Town Restaurant,300,"Chinese,North Indian",Agra,Civil Lines,Quick Bites,Average,3.3,23
Vrindavan Pan Bhandar,100,Paan,Agra,Kamla Nagar,Paan Shop,Good,3.5,21
Quality Restaurant,800,"North Indian,Chinese",Agra,Tajganj,Casual Dining,Poor,2.3,18
Dreams Bakers Paradise,250,"Fast Food,Bakery",Agra,Sikandra,Bakery,Average,2.9,26
Brijwasi Sweet House,200,Mithai,Agra,Lohamandi,Sweet Shop,Average,3.3,21
Panchhi Petha Dalmoth,200,Mithai,Agra,Khandari,Sweet Shop,Average,3.3,9
The Mughal Darbar,800,"North Indian,Chinese,Mughlai,Continental",Agra,Tajganj,Casual Dining,Average,3.3,15
Gobhi.Com Tiffin Centre,200,North Indian,Agra,Arjun Nagar,Quick Bites,None,NEW,NEW
Vaishno Balaji Dhaba,200,North Indian,Agra,Agra Cantt,Dhaba,Average,2.8,20
Bindhadi Ki Rasoi,500,"Rajasthani,North Indian",Agra,Kamla Nagar,Quick Bites,Average,3.2,17
South Indian Corner,200,South Indian,Agra,Lohamandi,Quick Bites,Average,3.0,9
