NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Excellenceee,300,"Fast Food,Sandwich,Italian,Pizza,North Indian,Chinese",Ajmer,Railway Quarters,Café,Not rated,-,-
The Peg,1000,"North Indian,Chinese",Ajmer,Ana Sagar Lake,Bar,Not rated,-,-
Naayaab Restaurant,350,North Indian,Ajmer,Adarsh Nagar,Quick Bites,None,NEW,NEW
Lazeez Garden Restaurant,150,North Indian,Ajmer,Kotra,Quick Bites,Not rated,-,-
Dua's Tandoori Junction,350,North Indian,Ajmer,Dhola Bhata Colony,Quick Bites,None,NEW,NEW
New Victory Restaurant,500,North Indian,Ajmer,Ana Sagar Lake,Casual Dining,Not rated,-,-
Sky Lounge,700,"Continental,Beverages,Italian,North Indian,Chinese,Salad,Lebanese,Kebab",Ajmer,Ana Sagar Lake,Bar,Not rated,-,-
Mamta Cakes & Bakes,100,"Bakery,Fast Food",Ajmer,Dhola Bhata Colony,Bakery,Not rated,-,-
Muskan Garden Restaurant,500,North Indian,Ajmer,Panchsheel Nagar,Quick Bites,Not rated,-,-
The Cinnamon,1000,"Chinese,North Indian",Ajmer,Ana Sagar Lake,Casual Dining,Not rated,-,-
Ambika Bhojnalaya,300,Indian,Ajmer,Railway Quarters,Quick Bites,Not rated,-,-
Yellow Chilly,200,Fast Food,Ajmer,Panchsheel Nagar,Quick Bites,Not rated,-,-
Apna Dhaba,200,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
Rajababu's Kitchen,200,North Indian,Ajmer,Kundan Nagar,Quick Bites,Not rated,-,-
Chokho Moco,200,"Chinese,North Indian",Ajmer,Kotra,Quick Bites,None,NEW,NEW
Mugs Coffee Lounge,600,"North Indian,Cafe,Chinese",Ajmer,Police Lines,Café,Not rated,-,-
Temptations,500,"North Indian,Chinese",Ajmer,Ana Sagar Lake,Lounge,Not rated,-,-
Recharge Cafe,300,"Beverages,Burger,Cafe,Chinese,Coffee,Fast Food,Hot dogs,Pizza",Ajmer,Panchsheel Nagar,Café,None,NEW,NEW
Eat & Meet cafe,450,Cafe,Ajmer,Dhola Bhata Colony,Café,Not rated,-,-
Sugar N Spice,450,Bakery,Ajmer,Adarsh Nagar,Bakery,None,NEW,NEW
Cafe La Joie,200,Fast Food,Ajmer,Dhola Bhata Colony,none,None,Opening,Opening
Nakul Bakers and Confectioner,250,Fast Food,Ajmer,Railway Quarters,Quick Bites,Not rated,-,-
Hotel City Pride,600,North Indian,Ajmer,Railway Quarters,Casual Dining,Not rated,-,-
Thai Cha,0,"Chinese,Thai",Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
Roll Express,300,"Momos,Roast Chicken,BBQ,Rolls,Afghan",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.7,130
Kebabs & Curries Company,750,"North Indian,Chinese,Mughlai,Rolls",Ajmer,Ana Sagar Lake,Casual Dining,Good,3.7,118
Paapi पेट The Restaurant,200,"Biryani,Roast Chicken,North Indian,Mughlai",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.7,121
Old Mahadev Ka Dhaba,300,"North Indian,Rajasthani",Ajmer,Ana Sagar Lake,Dhaba,Good,3.6,102
Pizza Hut,600,Pizza,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,179
Kha Lo,150,"Burger,Beverages,Fast Food,Sandwich,Italian,Pizza,Chinese",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.7,109
Khokha,600,Cafe,Ajmer,Ana Sagar Lake,Café,Average,3.3,117
Mamta Sweets,400,"South Indian,Fast Food,Italian,Chinese,Bakery,Mithai",Ajmer,Ana Sagar Lake,Sweet Shop,Good,3.9,86
Mr Beans Pizza,400,Pizza,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.3,99
Mamta Ice Breaker,400,"South Indian,Fast Food,Italian,Chinese",Ajmer,Ana Sagar Lake,Dessert Parlor,Good,3.7,50
Ambrosia Restaurant,600,North Indian,Ajmer,Ana Sagar Lake,Casual Dining,Good,3.5,102
Cake Craft By Mango Masala,470,"Desserts,Bakery",Ajmer,Ana Sagar Lake,Dessert Parlor,Good,3.7,90
Subway,500,"Healthy Food,Sandwich,Salad",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.6,93
Mamaji's Chicken Point,450,"North Indian,Roast Chicken,BBQ,Mughlai,Kebab,Awadhi",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.5,87
Sunny Di Hatti Amritsari,400,"Beverages,Fast Food,North Indian,Chinese",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.6,89
Chick'n express,200,"North Indian,Biryani,Chinese,Kebab,BBQ",Ajmer,Ana Sagar Lake,Casual Dining,Good,3.8,174
Tea Connect,400,Cafe,Ajmer,Ana Sagar Lake,Café,Good,3.5,101
Crazy Tales,500,"Salad,Chinese,Sandwich,Beverages,North Indian,Burger,Desserts,Pizza",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.4,75
Manoj's Kake Di Hatti,200,North Indian,Ajmer,Railway Quarters,Quick Bites,Average,3.4,64
Ashu Sweets,250,"Mithai,Bakery,Fast Food",Ajmer,Railway Quarters,Sweet Shop,Not rated,-,-
Manoj's Kake De Hatti,400,North Indian,Ajmer,Ana Sagar Lake,Quick Bites,Good,3.6,45
Roti Boti,300,North Indian,Ajmer,Adarsh Nagar,Quick Bites,Good,3.5,42
Cafe Ate Pm,300,"Chinese,Cafe,Sandwich,Fast Food,North Indian,Coffee,Desserts,Pizza",Ajmer,Dhola Bhata Colony,Quick Bites,Good,3.7,116
