NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Chick Inn,700,"Chinese,Indian",Cuttack,Buxi Bazaar,Casual Dining,Average,3.3,25
Ambica Pride,600,"North Indian,South Indian,Chinese",Cuttack,Siba Bazaar,Casual Dining,Average,3.4,24
Annapurna's Kitchen,150,Fast Food,Cuttack,Bidanasi,Quick Bites,Average,3.3,40
Jagadamba Fast Food and Restaurant,250,"North Indian,Chinese,Fast Food",Cuttack,Naya Bazaar,Quick Bites,Average,3.4,9
Green Bawarchi,400,"Biryani,Chinese,North Indian",Cuttack,CDA Sector 6,Quick Bites,Average,3.4,9
Agnee Fast Food,250,Fast Food,Cuttack,Siba Bazaar,Quick Bites,Good,3.6,19
Food Raasta,300,"North Indian,Chinese",Cuttack,Sutahat,none,Average,3.4,22
Creme Shakes,200,Beverages,Cuttack,Siba Bazaar,Beverage Shop,Average,3.4,21
Dazzle,300,"North Indian,Chinese",Cuttack,Naya Bazaar,Quick Bites,Average,3.2,29
Kaffe Delite,250,"Fast Food,Beverages,Bakery",Cuttack,Bidanasi,Quick Bites,Average,3.3,6
The Treat,800,"North Indian,South Indian",Cuttack,Sutahat,Quick Bites,Average,3.2,14
Sagar Shree Restaurant,600,"North Indian,South Indian",Cuttack,Siba Bazaar,Casual Dining,Average,3.2,10
Cafe Express - The Blue Lagoon Premium,600,Cafe,Cuttack,Sutahat,Café,Average,3.2,11
New Royal Hotel,250,"North Indian,Mughlai,Chinese",Cuttack,Buxi Bazaar,Quick Bites,Average,3.2,19
Sri Balaji South Indian Food Court,200,"South Indian,Biryani",Cuttack,Buxi Bazaar,none,None,NEW,NEW
Sai Continental,500,"North Indian,Chinese",Cuttack,CDA Sector 6,Quick Bites,Average,3.3,17
Momo's King,200,Momos,Cuttack,Siba Bazaar,Kiosk,Not rated,-,-
Hotel Sabitri,200,"North Indian,Fast Food",Cuttack,CDA Sector 6,Quick Bites,Average,3.3,10
Nanda Bhai Hotel,400,Fast Food,Cuttack,Mal Godown Market,Quick Bites,Average,3.2,13
Rajwada,700,North Indian,Cuttack,Bidanasi,Casual Dining,Average,3.2,7
Barbeque Odisha,250,"Chinese,North Indian",Cuttack,CDA Sector 6,Quick Bites,Average,3.2,4
Hotel Deepak,300,"Biryani,Oriya",Cuttack,Buxi Bazaar,Quick Bites,None,NEW,NEW
Curry Point,150,North Indian,Cuttack,Siba Bazaar,none,Average,3.2,11
Moonlight Premium,400,"North Indian,Chinese",Cuttack,CDA Sector 6,Quick Bites,Average,3.2,6
Hadibandhu Vegetus,300,"South Indian,Fast Food",Cuttack,Siba Bazaar,Quick Bites,Average,3.2,7
Sauri Sahu Sweets,200,Mithai,Cuttack,Naya Bazaar,Sweet Shop,Average,3.2,12
New Classic Family Restaurant,300,"North Indian,Chinese",Cuttack,Bidhyadhapur,Casual Dining,Average,3.2,9
Bonsouth,200,South Indian,Cuttack,CDA Sector 6,Quick Bites,Average,3.2,4
Sri Krishna Sweets,200,Mithai,Cuttack,Naya Bazaar,Sweet Shop,Average,3.2,10
Biryani Darbaar,200,"North Indian,Chinese,South Indian",Cuttack,Siba Bazaar,Quick Bites,Not rated,-,-
Rahul Fast Food & Biryani,300,"North Indian,Fast Food,Mughlai",Cuttack,CDA Sector 6,Quick Bites,Average,3.2,4
Seetal Restaurant,500,North Indian,Cuttack,Mal Godown Market,Casual Dining,Not rated,-,-
Food Lover,250,"Chinese,Rolls",Cuttack,Siba Bazaar,Quick Bites,Average,3.2,4
Hotel Sagar,300,"North Indian,South Indian",Cuttack,Mal Godown Market,Quick Bites,Average,3.2,4
Krishna Tasty Food,150,Fast Food,Cuttack,Bidanasi,Kiosk,Not rated,-,-
Dil Se Delhi,400,"North Indian,Chinese",Cuttack,Siba Bazaar,Quick Bites,Not rated,-,-
Knight Height,300,Momos,Cuttack,Buxi Bazaar,none,None,NEW,NEW
Desibites,1000,North Indian,Cuttack,Bidanasi,Casual Dining,Average,3.2,4
