NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Test of Paratha,600,"North Indian,South Indian",Ahmedabad,Sola,Casual Dining,Not rated,-,-
Satyanarayan Icecream,300,"Ice Cream,Desserts",Ahmedabad,Hansol,Dessert Parlor,Not rated,-,-
Devam Bhajipav,400,"Street Food,South Indian",Ahmedabad,Vejalpur,Quick Bites,Not rated,-,-
Jay Ambe Cake Shop,500,Bakery,Ahmedabad,Hansol,Bakery,Not rated,-,-
Food Carvings,400,Fast Food,Ahmedabad,Memnagar,none,Not rated,-,-
Dosa Camp,200,South Indian,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Fusion Pizza,400,"Pizza,Fast Food",Ahmedabad,Nikol,Quick Bites,None,NEW,NEW
Rewind Frankie Rolls & Mexican,400,"Fast Food,Mexican",Ahmedabad,Satellite,Quick Bites,None,NEW,NEW
A-One Maggi & Pasta,300,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Mishmash,350,Fast Food,Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
The Dream’s Cafe,200,"Chinese,Fast Food",Ahmedabad,Airport Gandhinagar Highway,Casual Dining,Not rated,-,-
Cake 4 You,200,Bakery,Ahmedabad,Rakhial,Bakery,None,NEW,NEW
Global Fast Food,450,"North Indian,Chinese,South Indian",Ahmedabad,Vatva,Quick Bites,Not rated,-,-
Dwarkesh Food Zone,400,"Street Food,South Indian",Ahmedabad,Gota,Quick Bites,None,NEW,NEW
World Food,250,"Gujarati,South Indian",Ahmedabad,Vatva,Quick Bites,Not rated,-,-
Bar Code,600,Fast Food,Ahmedabad,Cambay Grand-- Thaltej,Casual Dining,None,NEW,NEW
Rewind The Disc,400,Fast Food,Ahmedabad,Himalaya Mall-- Gurukul,Quick Bites,Not rated,-,-
Jay Shivshakti Bhaji Pav,300,"Fast Food,Chinese",Ahmedabad,Gota,Quick Bites,None,NEW,NEW
Shake & Sip,300,Beverages,Ahmedabad,Gota,Beverage Shop,None,NEW,NEW
Taste Rides,400,North Indian,Ahmedabad,Fun Food Battalian-- Bopal,Quick Bites,Not rated,-,-
La Vita,400,"Fast Food,Sandwich",Ahmedabad,Satellite,Quick Bites,Not rated,-,-
C 4 Cake,300,"Bakery,Desserts",Ahmedabad,Satellite,Bakery,Not rated,-,-
Food to Door,400,"Chinese,South Indian",Ahmedabad,Vejalpur,none,Not rated,-,-
