NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Thalassery Restaurant,300,"South Indian,Chinese",Coimbatore,Ukkadam,Quick Bites,Good,3.8,84
Shri Kanaha Mess,200,South Indian,Coimbatore,Peelamedu,Mess,Average,3.0,7
Dessert Forest,500,"Desserts,Fast Food",Coimbatore,Vadavalli,Dessert Parlor,Average,3.2,8
Cane 4U,150,"Juices,Beverages",Coimbatore,Singanallur,Beverage Shop,Average,3.3,6
CA Food,200,South Indian,Coimbatore,RS Puram,Quick Bites,Average,3.4,25
Indo Maple Leaf,400,"Bakery,Desserts",Coimbatore,Saravanampatty,Bakery,Average,2.7,7
Tandoori Hut,400,"North Indian,Biryani",Coimbatore,Fun Republic Mall-- Avinashi Road,Food Court,Average,3.2,15
Hangyo Ice Cream Parlour,200,"Ice Cream,Desserts,Fast Food",Coimbatore,Thudiyalur,Dessert Parlor,Good,3.6,16
Cakes N Creams,400,"Bakery,Fast Food",Coimbatore,Vadavalli,Bakery,Average,3.4,15
Madurai Aby's,300,"South Indian,Seafood",Coimbatore,Kalapatti,Casual Dining,Not rated,-,-
4D Cafe,500,"Cafe,Bakery",Coimbatore,Saravanampatty,Café,Average,3.0,9
Sri Krishna Vilas,400,"North Indian,South Indian,Chinese",Coimbatore,Race Course,Casual Dining,Good,3.5,20
Chai's,350,"Cafe,Fast Food,Chinese",Coimbatore,RS Puram,Café,Average,2.6,20
Food Hub,400,Cafe,Coimbatore,Peelamedu,Café,Average,3.2,12
VKS Restaurant,300,"Bakery,Desserts",Coimbatore,Ondipudur,Bakery,Average,3.4,13
CONE,100,"Beverages,Juices",Coimbatore,Peelamedu,Beverage Shop,Average,3.3,7
Siraj Biryani,250,"South Indian,Biryani",Coimbatore,Ukkadam,Quick Bites,Average,3.2,5
Welcome 2 Jigarthanda,250,"Ice Cream,Desserts",Coimbatore,Fun Republic Mall-- Avinashi Road,Dessert Parlor,Average,3.3,11
SM Smoothies,150,"Juices,Ice Cream",Coimbatore,Peelamedu,Beverage Shop,Average,3.2,5
Burmese Treats,180,"Burmese,Chinese",Coimbatore,Saravanampatty,Quick Bites,Average,3.2,7
MR Moorthy Chettinadu,200,"South Indian,Chettinad,Fast Food",Coimbatore,Ganapathy,Quick Bites,Good,3.9,39
Tamz Oye,400,North Indian,Coimbatore,Lakshmi Mills,Quick Bites,Average,3.4,7
Caramel Bakes,200,"Bakery,Fast Food",Coimbatore,Peelamedu,Bakery,Good,3.5,19
Kanyaa Organic Veg & Non Veg,500,"South Indian,North Indian",Coimbatore,Saravanampatty,Quick Bites,Average,2.8,4
Browse N Joy,200,Fast Food,Coimbatore,Saibaba Colony,Quick Bites,Average,3.3,19
Shree Lalithas Kitchen & Sandwich House,250,"South Indian,Chinese",Coimbatore,Vadavalli,Quick Bites,Average,3.2,10
Hotel Shri Chola,250,South Indian,Coimbatore,Saibaba Colony,Quick Bites,Not rated,-,-
Pabrai's Fresh and Naturelle Ice Creams,150,Ice Cream,Coimbatore,Peelamedu,Dessert Parlor,Good,3.8,53
Dine Inn - Holiday Residency,600,"Kerala,North Indian",Coimbatore,Saravanampatty,Quick Bites,Average,3.3,8
Sidhi Cafe Chat House,150,"North Indian,Street Food",Coimbatore,Saibaba Colony,Quick Bites,Average,3.2,15
